2024-03-18T02:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.9,_field_rel_hum,73.0
2024-03-18T02:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,73.0
2024-03-18T02:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,72.0
2024-03-18T02:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.8,_field_rel_hum,74.0
2024-03-18T02:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,74.0
2024-03-18T01:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,74.0
2024-03-18T01:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.7,_field_rel_hum,77.0
2024-03-18T01:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.7,_field_rel_hum,77.0
2024-03-18T01:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.3,_field_rel_hum,79.0
2024-03-18T01:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.5,_field_rel_hum,84.0
2024-03-18T01:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.8,_field_rel_hum,81.0
2024-03-18T00:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.7,_field_rel_hum,83.0
2024-03-18T00:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.0,_field_rel_hum,86.0
2024-03-18T00:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,88.0
2024-03-18T00:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,88.0
2024-03-18T00:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,88.0
2024-03-18T00:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.4,_field_rel_hum,89.0
2024-03-17T23:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.0,_field_rel_hum,90.0
2024-03-17T23:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.7,_field_rel_hum,88.0
2024-03-17T23:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.1,_field_rel_hum,86.0
2024-03-17T23:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.7,_field_rel_hum,83.0
2024-03-17T23:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.7,_field_rel_hum,83.0
2024-03-17T23:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.5,_field_rel_hum,85.0
2024-03-17T22:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.8,_field_rel_hum,83.0
2024-03-17T22:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.2,_field_rel_hum,81.0
2024-03-17T22:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.6,_field_rel_hum,79.0
2024-03-17T22:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.9,_field_rel_hum,78.0
2024-03-17T22:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.1,_field_rel_hum,77.0
2024-03-17T22:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.3,_field_rel_hum,76.0
2024-03-17T21:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.5,_field_rel_hum,76.0
2024-03-17T21:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.8,_field_rel_hum,75.0
2024-03-17T21:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.2,_field_rel_hum,73.0
2024-03-17T21:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.3,_field_rel_hum,73.0
2024-03-17T21:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.6,_field_rel_hum,71.0
2024-03-17T21:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.8,_field_rel_hum,70.0
2024-03-17T20:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,17.0,_field_rel_hum,68.0
2024-03-17T20:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,17.5,_field_rel_hum,66.0
2024-03-17T20:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,18.1,_field_rel_hum,63.0
